,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,year,day,date,tx,tm,tn,rad,et0,hourmin_tx,hourmin_tn,station,lat_in_rad,long_in_rad,alt_in_rad,hourmin_ocaso,hourmin_orto,hourmin_ocaso-hourmin_tx,hourmin_orto-hourmin_tn,energyt,n_val_temp,ra,vpd,deltat,ea,es,energyt_prev,hourmin_tn_prev,hourmin_tx_prev,tx_prev,tn_prev,season,preci,tdew
548603,553262,553262,553262,553262,2017,11,2017-01-11,17.93,8.52,3.229,10.29,0.8992981190319556,14.5,6.566666666666666,RIAG/COR06ZZZ,0.6607283253001311,0.0838242854638387,94.0,17.233333333333334,7.65,2.7333333333333343,1.083333333333334,204.463,48.0,15.909599297069208,0.6952565453455137,14.701,0.7172899073776744,1.412546452723188,204.463,6.566666666666666,14.5,17.93,3.229,winter,0.0,2.229
548694,553353,553353,553353,553353,2017,12,2017-01-12,18.47,8.86,2.624,10.96,0.9026690787349032,15.833333333333336,7.333333333333332,RIAG/COR06ZZZ,0.6607283253001311,0.0838242854638387,94.0,17.25,7.65,1.416666666666666,0.3166666666666673,212.614,48.0,16.00825203483282,0.7449026675270655,15.845999999999998,0.6868776546748702,1.4317803222019356,212.614,7.333333333333332,15.833333333333336,18.47,2.624,winter,0.2,1.624
548836,553495,553495,553495,553495,2017,13,2017-01-13,15.92,8.3,1.419,11.33,1.0897397225079817,14.8,8.033333333333333,RIAG/COR06ZZZ,0.6607283253001311,0.0838242854638387,94.0,17.266666666666666,7.65,2.466666666666665,-0.3833333333333329,199.227,48.0,16.111119329969036,0.6132467094682049,14.501,0.6296785306790649,1.24292524014727,199.227,8.033333333333333,14.8,15.92,1.419,winter,0.2,0.41900000000000004
548878,553537,553537,553537,553537,2017,14,2017-01-14,13.7,7.54,2.02,11.91,1.6279485821961284,15.166666666666664,23.23333333333333,RIAG/COR06ZZZ,0.6607283253001311,0.0838242854638387,94.0,17.283333333333335,7.65,2.116666666666669,-15.583333333333336,180.9765,48.0,16.218172175785217,0.4795420873368032,11.68,0.6576576305993832,1.1371997179361863,180.9765,23.23333333333333,15.166666666666664,13.7,2.02,winter,0.0,1.02
549019,553678,553678,553678,553678,2017,15,2017-01-15,13.36,5.8020000000000005,0.135,12.01,1.2179512465665674,15.1,5.933333333333334,RIAG/COR06ZZZ,0.6607283253001311,0.0838242854638387,94.0,17.3,7.633333333333333,2.200000000000001,1.6999999999999993,139.233,48.0,16.329379975584008,0.5017158088256024,13.225,0.5734020289520267,1.0751178377776291,139.233,5.933333333333334,15.1,13.36,0.135,winter,0.0,-0.865
549062,553721,553721,553721,553721,2017,16,2017-01-16,16.19,5.83,-0.94,11.98,1.0299650500003694,15.366666666666667,6.833333333333332,RIAG/COR06ZZZ,0.6607283253001311,0.0838242854638387,94.0,17.316666666666666,7.633333333333333,1.9499999999999995,0.7999999999999998,139.9365,48.0,16.444710517530133,0.6756070419817601,17.130000000000006,0.5297569315898045,1.2053639735715649,139.9365,6.833333333333332,15.366666666666667,16.19,-0.94,winter,0.0,-1.94
549206,553867,553867,553867,553867,2017,17,2017-01-17,16.93,7.13,-0.541,11.72,1.3999694281275994,16.0,7.7666666666666675,RIAG/COR06ZZZ,0.6607283253001311,0.0838242854638387,94.0,17.333333333333332,7.633333333333333,1.333333333333332,-0.1333333333333337,171.141,48.0,16.564129950511933,0.7125574708595231,17.471,0.5456005166582604,1.2581579875177835,171.141,7.7666666666666675,16.0,16.93,-0.541,winter,0.0,-1.541
549314,553976,553976,553976,553976,2017,18,2017-01-18,9.41,4.33,-3.431,12.8,1.9233620957242168,15.2,7.9,RIAG/COR06ZZZ,0.6607283253001311,0.0838242854638387,94.0,17.35,7.616666666666667,2.150000000000002,-0.2833333333333332,103.915,48.0,16.687602761170787,0.3874434212450636,12.841,0.4397288720004663,0.8271722932455299,103.915,7.9,15.2,9.41,-3.431,winter,0.0,-4.431
549376,554038,554038,554038,554038,2017,19,2017-01-19,10.83,6.4220000000000015,4.44,5.388999999999999,1.3661699602862545,12.0,7.8,RIAG/COR06ZZZ,0.6607283253001311,0.0838242854638387,94.0,17.366666666666667,7.616666666666667,5.366666666666667,-0.1833333333333326,154.12,48.0,16.81509175226732,0.2866156452108281,6.39,0.7817580924843126,1.0683737376951408,154.12,7.8,12.0,10.83,4.44,winter,0.0,3.4400000000000004
549490,554152,554152,554152,554152,2017,20,2017-01-20,11.16,7.36,2.762,9.36,0.8988049181389504,14.333333333333336,23.9,RIAG/COR06ZZZ,0.6607283253001311,0.0838242854638387,94.0,17.383333333333333,7.6,3.049999999999999,-16.299999999999994,176.615,48.0,16.946558022548693,0.3421888195221664,8.398,0.6937125217336376,1.0359013412558042,176.615,23.9,14.333333333333336,11.16,2.762,winter,0.0,1.762
