,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,year,day,date,tx,tm,tn,rad,et0,hourmin_tx,hourmin_tn,station,lat_in_rad,long_in_rad,alt_in_rad,hourmin_ocaso,hourmin_orto,hourmin_ocaso-hourmin_tx,hourmin_orto-hourmin_tn,energyt,n_val_temp,ra,vpd,deltat,ea,es,energyt_prev,hourmin_tn_prev,hourmin_tx_prev,tx_prev,tn_prev,season,preci,tdew
558584,563288,563288,563288,563288,2017,114,2017-04-24,23.45,15.52,6.94,23.52,4.128370838009426,13.733333333333333,5.266666666666667,RIAG/ALM04ZZZ,0.6473620121119412,0.0401813578903583,502.0,18.766666666666666,5.466666666666668,5.033333333333333,0.2,372.565,48.0,37.02547218452197,1.0110465369948043,16.509999999999998,0.9312321451637604,1.942278682158565,372.565,5.266666666666667,13.733333333333333,23.45,6.94,spring,0.0,5.94
558680,563384,563384,563384,563384,2017,115,2017-04-25,24.77,17.54,11.31,26.35,4.745749206348068,13.633333333333333,5.7,RIAG/ALM04ZZZ,0.6473620121119412,0.0401813578903583,502.0,18.783333333333328,5.433333333333334,5.150000000000002,-0.2666666666666666,420.88,48.0,37.19155265405136,0.9786183992535802,13.46,1.2537055274122102,2.2323239266657904,420.88,5.7,13.633333333333333,24.77,11.31,spring,0.2,10.31
558786,563491,563491,563491,563491,2017,116,2017-04-26,24.11,17.43,10.44,21.78,3.9370468792602895,12.766666666666667,2.1666666666666665,RIAG/ALM04ZZZ,0.6473620121119412,0.0401813578903583,502.0,18.8,5.416666666666668,6.033333333333332,3.2500000000000004,418.255,48.0,37.354824791566685,0.951522887041352,13.67,1.1826355068503125,2.1341583938916644,418.255,2.1666666666666665,12.766666666666667,24.11,10.44,spring,0.0,9.44
558842,563548,563548,563548,563548,2017,117,2017-04-27,18.85,13.1,9.58,8.27,2.2459720296534083,10.1,23.36666666666667,RIAG/ALM04ZZZ,0.6473620121119412,0.0401813578903583,502.0,18.816666666666663,5.4,8.716666666666667,-17.966666666666672,314.3,48.0,37.51526594971735,0.5694806979663682,9.27,1.115889859065546,1.6853705570319142,314.3,23.36666666666667,10.1,18.85,9.58,spring,1.8,8.58
559004,563711,563711,563711,563711,2017,118,2017-04-28,9.92,8.97,8.06,3.79,1.025210569081056,2.4,7.033333333333332,RIAG/ALM04ZZZ,0.6473620121119412,0.0401813578903583,502.0,18.83333333333333,5.383333333333334,16.433333333333334,-1.6499999999999997,215.155,48.0,37.67285499859773,0.1432843240583425,1.86,1.005993552725143,1.1492778767834857,215.155,7.033333333333332,2.4,9.92,8.06,spring,4.4,7.0600000000000005
559058,563766,563766,563766,563766,2017,119,2017-04-29,12.89,10.23,7.79,6.251,1.2514919274096843,12.0,4.1,RIAG/ALM04ZZZ,0.6473620121119412,0.0401813578903583,502.0,18.85,5.35,6.850000000000001,1.25,245.52,48.0,37.82757228545874,0.2847715575184259,5.1000000000000005,0.9875031315713096,1.2722746890897354,245.52,4.1,12.0,12.89,7.79,spring,1.0,6.79
559169,563880,563880,563880,563880,2017,120,2017-04-30,23.26,16.39,11.16,25.54,5.005034701799877,16.766666666666666,24.0,RIAG/ALM04ZZZ,0.6473620121119412,0.0401813578903583,502.0,18.866666666666667,5.333333333333333,2.1000000000000014,-18.666666666666668,393.4,48.0,37.979399593048456,0.8491412804509644,12.1,1.2411906389466647,2.090331919397629,393.4,24.0,16.766666666666666,23.26,11.16,spring,0.0,10.16
559217,563929,563929,563929,563929,2017,121,2017-05-01,18.05,13.4,8.13,13.84,2.7366288681360063,13.6,24.0,RIAG/ALM04ZZZ,0.6473620121119412,0.0401813578903583,502.0,18.866666666666667,5.316666666666666,5.266666666666668,-18.683333333333334,321.635,48.0,38.12832009671585,0.5655587163954838,9.92,1.0108368602208235,1.5763955766163074,321.635,24.0,13.6,18.05,8.13,spring,0.0,7.130000000000001
559368,564081,564081,564081,564081,2017,122,2017-05-02,21.14,14.01,6.073,28.73,4.524982890656078,13.066666666666665,4.9,RIAG/ALM04ZZZ,0.6473620121119412,0.0401813578903583,502.0,18.883333333333333,5.3,5.816666666666666,0.3999999999999994,336.3105,48.0,38.274318320413855,0.8473933110424798,15.067,0.8767660174210509,1.7241593284635306,336.3105,4.9,13.066666666666665,21.14,6.073,spring,0.0,5.073
559435,564149,564149,564149,564149,2017,123,2017-05-03,22.86,15.02,6.405,29.39,5.293085157150888,15.066666666666665,4.333333333333333,RIAG/ALM04ZZZ,0.6473620121119412,0.0401813578903583,502.0,18.9,5.283333333333333,3.833333333333332,0.9500000000000002,360.4605,48.0,38.41738009173776,0.9764138932949402,16.455,0.8972814690459276,1.873695362340868,360.4605,4.333333333333333,15.066666666666665,22.86,6.405,spring,0.0,5.405
559574,564290,564290,564290,564290,2017,124,2017-05-04,24.57,16.96,8.39,26.39,5.1195062243784335,13.966666666666669,1.5666666666666669,RIAG/ALM04ZZZ,0.6473620121119412,0.0401813578903583,502.0,18.916666666666668,5.266666666666667,4.950000000000001,3.7,407.045,48.0,38.55749249613565,1.0655637027503255,16.18,1.0290065723928434,2.0945702751431687,407.045,1.5666666666666669,13.966666666666669,24.57,8.39,spring,0.0,7.390000000000001
559676,564393,564393,564393,564393,2017,125,2017-05-05,27.54,20.22,13.16,28.71,6.1891250807257165,16.166666666666668,4.133333333333334,RIAG/ALM04ZZZ,0.6473620121119412,0.0401813578903583,502.0,18.933333333333334,5.25,2.7666666666666657,1.1166666666666665,485.245,48.0,38.69464383042693,1.1792603052994122,14.38,1.4174301091044448,2.5966904144038567,485.245,4.133333333333334,16.166666666666668,27.54,13.16,spring,0.0,12.16
559718,564437,564437,564437,564437,2017,126,2017-05-06,23.91,17.23,8.85,29.91,5.245300071737441,13.166666666666664,4.633333333333333,RIAG/ALM04ZZZ,0.6473620121119412,0.0401813578903583,502.0,18.95,5.233333333333333,5.783333333333332,0.6000000000000005,413.535,48.0,38.8288235557642,0.9902989821598378,15.06,1.0618584386784071,2.0521574208382454,413.535,4.633333333333333,13.166666666666664,23.91,8.85,spring,0.0,7.85
559841,564561,564561,564561,564561,2017,127,2017-05-07,25.7,17.64,9.13,29.56,5.657815819726513,14.166666666666664,4.633333333333333,RIAG/ALM04ZZZ,0.6473620121119412,0.0401813578903583,502.0,18.966666666666665,5.216666666666667,4.799999999999999,0.5833333333333339,423.295,48.0,38.96002225017228,1.1479299919105397,16.57,1.0823041924267345,2.2302341843372737,423.295,4.633333333333333,14.166666666666664,25.7,9.13,spring,0.0,8.13
559895,564615,564615,564615,564615,2017,128,2017-05-08,28.61,18.97,9.85,29.8,6.064835858969536,13.833333333333336,2.966666666666667,RIAG/ALM04ZZZ,0.6473620121119412,0.0401813578903583,502.0,18.98333333333333,5.2,5.15,2.2333333333333334,455.34,48.0,39.08823156079678,1.4294978091477777,18.76,1.136478521125272,2.56597633027305,455.34,2.966666666666667,13.833333333333336,28.61,9.85,spring,0.0,8.85
560052,564773,564773,564773,564773,2017,129,2017-05-09,29.14,20.04,9.39,27.91,5.996549363010721,12.466666666666669,3.066666666666667,RIAG/ALM04ZZZ,0.6473620121119412,0.0401813578903583,502.0,19.0,5.183333333333334,6.533333333333332,2.1166666666666667,480.97,48.0,39.21344415599125,1.5068314021494569,19.75,1.101598996928619,2.608430399078076,480.97,3.066666666666667,12.466666666666669,29.14,9.39,spring,0.0,8.39
560169,564893,564893,564893,564893,2017,130,2017-05-10,26.17,19.86,12.17,26.54,6.63511080078464,12.7,3.866666666666666,RIAG/ALM04ZZZ,0.6473620121119412,0.0401813578903583,502.0,19.0,5.166666666666667,6.3000000000000025,1.3000000000000005,476.595,48.0,39.33565367737052,1.0792441704023363,14.000000000000002,1.3276219169863508,2.406866087388688,476.595,3.866666666666666,12.7,26.17,12.17,spring,0.0,11.17
560223,564947,564947,564947,564947,2017,131,2017-05-11,24.39,19.01,14.28,18.35,6.271973527175101,13.166666666666664,23.766666666666666,RIAG/ALM04ZZZ,0.6473620121119412,0.0401813578903583,502.0,19.016666666666666,5.15,5.85,-18.616666666666667,456.31,48.0,39.45485469195314,0.8157590995912989,10.11,1.5254253565328149,2.3411844561241137,456.31,23.766666666666666,13.166666666666664,24.39,14.28,spring,0.0,13.28
560329,565055,565055,565055,565055,2017,132,2017-05-12,24.44,18.05,12.7,26.97,5.6642278342425305,15.666666666666664,4.566666666666666,RIAG/ALM04ZZZ,0.6473620121119412,0.0401813578903583,502.0,19.033333333333328,5.133333333333334,3.3666666666666685,0.5666666666666673,433.28,48.0,39.571042644513255,0.8910746613781475,11.740000000000002,1.3750584263039285,2.266133087682076,433.28,4.566666666666666,15.666666666666664,24.44,12.7,spring,0.0,11.7
560460,565187,565187,565187,565187,2017,133,2017-05-13,26.08,18.0,8.73,27.53,4.956186942327923,13.866666666666667,4.966666666666667,RIAG/ALM04ZZZ,0.6473620121119412,0.0401813578903583,502.0,19.05,5.116666666666666,5.183333333333334,0.1499999999999994,432.08,48.0,39.68421381025732,1.1991275688071197,17.349999999999998,1.0532005851480797,2.252328153955199,432.08,4.966666666666667,13.866666666666667,26.08,8.73,spring,0.0,7.73
560489,565216,565216,565216,565216,2017,134,2017-05-14,26.48,18.62,10.18,27.79,5.1956992717323445,13.9,5.2,RIAG/ALM04ZZZ,0.6473620121119412,0.0401813578903583,502.0,19.066666666666663,5.1,5.166666666666666,-0.1000000000000005,446.79,48.0,39.794365247937066,1.1883340651777017,16.3,1.162095804007076,2.3504298691847776,446.79,5.2,13.9,26.48,10.18,spring,0.0,9.18
560597,565325,565325,565325,565325,2017,135,2017-05-15,25.57,18.76,10.64,27.25,5.595271045002463,13.033333333333331,4.6,RIAG/ALM04ZZZ,0.6473620121119412,0.0401813578903583,502.0,19.08333333333333,5.083333333333333,6.049999999999999,0.4833333333333334,450.185,48.0,39.90149475350455,1.0806309892901398,14.93,1.1986518857814787,2.2792828750716185,450.185,4.6,13.033333333333331,25.57,10.64,spring,0.0,9.64
560742,565472,565472,565472,565472,2017,136,2017-05-16,25.44,18.26,11.11,24.63,5.635958052934949,11.3,3.533333333333333,RIAG/ALM04ZZZ,0.6473620121119412,0.0401813578903583,502.0,19.1,5.066666666666666,7.800000000000002,1.5333333333333332,438.175,48.0,40.00560081441071,1.050006234600461,14.330000000000002,1.2370434888442985,2.28704972344476,438.175,3.533333333333333,11.3,25.44,11.11,spring,0.0,10.11
560755,565485,565485,565485,565485,2017,137,2017-05-17,26.96,18.19,9.98,25.89,5.865763063076428,12.5,2.7,RIAG/ALM04ZZZ,0.6473620121119412,0.0401813578903583,502.0,19.1,5.066666666666666,6.600000000000001,2.3666666666666663,436.585,48.0,40.106682564642256,1.2451396773400467,16.98,1.1465102416841408,2.391649919024188,436.585,2.7,12.5,26.96,9.98,spring,0.0,8.98
560936,565668,565668,565668,565668,2017,138,2017-05-18,29.66,19.77,8.33,30.86,7.229845695264005,16.066666666666666,5.3,RIAG/ALM04ZZZ,0.6473620121119412,0.0401813578903583,502.0,19.116666666666667,5.05,3.0500000000000007,-0.25,474.55,48.0,40.20473974058669,1.6042799225565263,21.33,1.0247882299371598,2.6290681524936863,474.55,5.3,16.066666666666666,29.66,8.33,spring,0.0,7.33
561032,565765,565765,565765,565765,2017,139,2017-05-19,22.93,16.75,10.84,29.5,5.319993334777385,13.366666666666667,4.833333333333333,RIAG/ALM04ZZZ,0.6473620121119412,0.0401813578903583,502.0,19.133333333333333,5.033333333333333,5.766666666666668,0.2,401.99,48.0,40.29977263780829,0.8333325811456012,12.09,1.2148587231442858,2.048191304289887,401.99,4.833333333333333,13.366666666666667,22.93,10.84,spring,0.0,9.84
561073,565806,565806,565806,565806,2017,140,2017-05-20,24.64,17.22,10.11,31.02,5.833399852344464,13.7,4.866666666666667,RIAG/ALM04ZZZ,0.6473620121119412,0.0401813578903583,502.0,19.15,5.016666666666667,5.4499999999999975,0.1499999999999994,413.38,48.0,40.391782068812496,1.0121425483866382,14.53,1.1566197870926749,2.1687623354793133,413.38,4.866666666666667,13.7,24.64,10.11,spring,0.0,9.11
561168,565904,565904,565904,565904,2017,141,2017-05-21,23.99,17.8,10.37,19.8,5.21848264117253,13.4,1.2,RIAG/ALM04ZZZ,0.6473620121119412,0.0401813578903583,502.0,19.166666666666668,5.016666666666667,5.766666666666668,3.8166666666666655,427.115,48.0,40.4807693218684,0.9433602831769332,13.62,1.1770744153537236,2.120434698530657,427.115,1.2,13.4,23.99,10.37,spring,0.0,9.37
561311,566047,566047,566047,566047,2017,142,2017-05-22,27.88,19.58,11.44,29.82,6.302155382433631,10.7,4.166666666666667,RIAG/ALM04ZZZ,0.6473620121119412,0.0401813578903583,502.0,19.166666666666668,5.0,8.466666666666669,0.833333333333333,469.99,48.0,40.566736120953216,1.2879609608208369,16.439999999999998,1.2646413622097863,2.5526023230306243,469.99,4.166666666666667,10.7,27.88,11.44,spring,0.0,10.44
561399,566137,566137,566137,566137,2017,143,2017-05-23,26.03,18.86,12.56,28.26,6.316686112310599,15.833333333333336,5.3,RIAG/ALM04ZZZ,0.6473620121119412,0.0401813578903583,502.0,19.183333333333334,4.983333333333333,3.35,-0.3166666666666664,452.695,48.0,40.64968458687592,1.048918677143243,13.47,1.3623855321883485,2.4113042093315915,452.695,5.3,15.833333333333336,26.03,12.56,spring,0.0,11.56
561428,566166,566166,566166,566166,2017,144,2017-05-24,27.01,19.7,11.24,29.64,6.742429054851804,14.233333333333333,4.266666666666667,RIAG/ALM04ZZZ,0.6473620121119412,0.0401813578903583,502.0,19.2,4.983333333333333,4.966666666666667,0.7166666666666668,472.795,48.0,40.72961719962901,1.2027664528541944,15.77,1.2478515078442414,2.450617960698436,472.795,4.266666666666667,14.233333333333333,27.01,11.24,spring,0.0,10.24
561590,566332,566332,566332,566332,2017,145,2017-05-25,29.59,22.09,13.69,29.24,6.922496587058103,12.366666666666667,3.1666666666666665,RIAG/ALM04ZZZ,0.6473620121119412,0.0401813578903583,502.0,19.216666666666665,4.966666666666667,6.849999999999998,1.8000000000000005,530.11,48.0,40.80653676201285,1.387844532883207,15.9,1.467667727302035,2.8555122601852423,530.11,3.1666666666666665,12.366666666666667,29.59,13.69,spring,0.0,12.69
561636,566378,566378,566378,566378,2017,146,2017-05-26,29.32,22.5,14.29,29.55,6.876844116344732,12.9,3.633333333333333,RIAG/ALM04ZZZ,0.6473620121119412,0.0401813578903583,502.0,19.23333333333333,4.966666666666667,6.333333333333334,1.3333333333333337,540.06,48.0,40.88044636456779,1.3282240214887842,15.03,1.5264212494064902,2.8546452708952743,540.06,3.633333333333333,12.9,29.32,14.29,spring,0.0,13.29
561781,566525,566525,566525,566525,2017,147,2017-05-27,27.87,20.9,13.29,29.59,6.843482338325035,15.0,4.7,RIAG/ALM04ZZZ,0.6473620121119412,0.0401813578903583,502.0,19.23333333333333,4.95,4.233333333333333,0.25,501.69,48.0,40.951349351844186,1.2093063893360485,14.580000000000002,1.4296106441984533,2.6389170335345016,501.69,4.7,15.0,27.87,13.29,spring,0.0,12.29
561847,566592,566592,566592,566592,2017,148,2017-05-28,28.07,20.48,13.42,28.19,6.2410551874743625,11.6,4.566666666666666,RIAG/ALM04ZZZ,0.6473620121119412,0.0401813578903583,502.0,19.25,4.95,7.65,0.3833333333333337,491.555,48.0,41.01924929003335,1.2255089313981646,14.65,1.441883005740874,2.6673919371390387,491.555,4.566666666666666,11.6,28.07,13.42,spring,0.0,12.42
561978,566723,566723,566723,566723,2017,149,2017-05-29,27.62,19.52,13.62,22.05,4.584643535105063,15.9,3.633333333333333,RIAG/ALM04ZZZ,0.6473620121119412,0.0401813578903583,502.0,19.266666666666666,4.933333333333334,3.3666666666666654,1.3000000000000005,468.445,48.0,41.08414993597573,1.1674082542746165,14.000000000000002,1.460944225294001,2.6283524795686173,468.445,3.633333333333333,15.9,27.62,13.62,spring,0.0,12.62
562023,566769,566769,566769,566769,2017,150,2017-05-30,26.54,19.6,14.35,27.19,5.494485213488382,11.566666666666665,3.1,RIAG/ALM04ZZZ,0.6473620121119412,0.0401813578903583,502.0,19.266666666666666,4.933333333333334,7.699999999999997,1.8333333333333333,470.4,48.0,41.14605520755728,1.0203532377968003,12.19,1.5324085994618508,2.552761837258651,470.4,3.1,11.566666666666665,26.54,14.35,spring,0.0,13.35
562112,566860,566860,566860,566860,2017,151,2017-05-31,24.84,19.29,12.03,30.68,5.665905703804798,14.566666666666665,4.766666666666667,RIAG/ALM04ZZZ,0.6473620121119412,0.0401813578903583,502.0,19.283333333333328,4.916666666666667,4.716666666666669,0.1500000000000003,462.985,48.0,41.20496915549795,0.9561924845366594,12.81,1.315334183374533,2.2715266679111923,462.985,4.766666666666667,14.566666666666665,24.84,12.03,spring,0.0,11.03
562198,566948,566948,566948,566948,2017,152,2017-06-01,27.21,20.36,13.62,27.78,5.7364730995529625,13.766666666666667,5.433333333333334,RIAG/ALM04ZZZ,0.6473620121119412,0.0401813578903583,502.0,19.3,4.916666666666667,5.533333333333332,-0.5166666666666666,488.51,48.0,41.26089593653187,1.1236105253075157,13.590000000000002,1.460944225294001,2.5845547506015167,488.51,5.433333333333334,13.766666666666667,27.21,13.62,spring,0.0,12.62
562345,567096,567096,567096,567096,2017,153,2017-06-02,29.13,21.83,14.15,29.17,6.2343027473412,12.466666666666669,3.3666666666666667,RIAG/ALM04ZZZ,0.6473620121119412,0.0401813578903583,502.0,19.3,4.916666666666667,6.833333333333334,1.5500000000000005,523.87,48.0,41.31383978797252,1.312520304282781,14.98,1.5125305494412045,2.8250508537239862,523.87,3.3666666666666667,12.466666666666669,29.13,14.15,spring,0.0,13.15
562447,567201,567201,567201,567201,2017,154,2017-06-03,31.28,22.74,15.6,29.48,6.404663233897989,14.766666666666667,2.533333333333333,RIAG/ALM04ZZZ,0.6473620121119412,0.0401813578903583,502.0,19.316666666666663,4.9,4.549999999999999,2.3666666666666667,545.755,48.0,41.36380500365206,1.5066039523290498,15.68,1.6619223807933985,3.168526333122448,545.755,2.533333333333333,14.766666666666667,31.28,15.6,spring,0.0,14.6
562561,567316,567316,567316,567316,2017,155,2017-06-04,25.77,19.93,15.47,21.81,4.486577015368353,11.333333333333336,3.2333333333333334,RIAG/ALM04ZZZ,0.6473620121119412,0.0401813578903583,502.0,19.33333333333333,4.9,7.999999999999997,1.666666666666667,478.335,48.0,41.41079591121944,0.888802474939306,10.3,1.6480200004806482,2.536822475419954,478.335,3.2333333333333334,11.333333333333336,25.77,15.47,spring,0.0,14.47
562601,567356,567356,567356,567356,2017,156,2017-06-05,28.72,21.12,12.3,31.0,6.305800181417773,13.266666666666667,4.466666666666667,RIAG/ALM04ZZZ,0.6473620121119412,0.0401813578903583,502.0,19.33333333333333,4.9,6.066666666666665,0.4333333333333336,506.93,48.0,41.454816850777576,1.346811602264814,16.419999999999998,1.339122159399848,2.6859337616646624,506.93,4.466666666666667,13.266666666666667,28.72,12.3,spring,0.0,11.3
562690,567446,567446,567446,567446,2017,157,2017-06-06,31.5,22.49,11.36,31.03,6.5160667477035,13.5,5.133333333333334,RIAG/ALM04ZZZ,0.6473620121119412,0.0401813578903583,502.0,19.35,4.9,5.850000000000001,-0.2333333333333334,539.76,48.0,41.49587215483716,1.7253624232731868,20.14,1.2579017388427214,2.9832641621159084,539.76,5.133333333333334,13.5,31.5,11.36,spring,0.0,10.36
562769,567526,567526,567526,567526,2017,158,2017-06-07,28.01,20.97,15.14,30.7,6.5116512723281375,13.6,4.633333333333333,RIAG/ALM04ZZZ,0.6473620121119412,0.0401813578903583,502.0,19.35,4.883333333333333,5.750000000000003,0.25,503.295,48.0,41.53396612956099,1.138268384841716,12.87,1.6131864734107235,2.75145485825244,503.295,4.633333333333333,13.6,28.01,15.14,spring,0.0,14.14
562892,567651,567651,567651,567651,2017,159,2017-06-08,28.4,20.95,12.23,29.45,6.4676951702553,13.4,3.6666666666666665,RIAG/ALM04ZZZ,0.6473620121119412,0.0401813578903583,502.0,19.366666666666667,4.883333333333333,5.966666666666668,1.2166666666666663,502.71,48.0,41.56910303727098,1.3135017085015208,16.169999999999998,1.3329188917228607,2.6464206002243817,502.71,3.6666666666666665,13.4,28.4,12.23,spring,0.0,11.23
562970,567729,567729,567729,567729,2017,160,2017-06-09,28.72,21.72,14.55,25.49,5.270324899641682,15.566666666666665,4.266666666666667,RIAG/ALM04ZZZ,0.6473620121119412,0.0401813578903583,502.0,19.366666666666667,4.883333333333333,3.8000000000000007,0.6166666666666663,521.225,48.0,41.60128708018765,1.2464240843401395,14.169999999999998,1.5525155682758498,2.798939652615989,521.225,4.266666666666667,15.566666666666665,28.72,14.55,spring,0.0,13.55
563062,567822,567822,567822,567822,2017,161,2017-06-10,28.98,21.85,15.08,27.79,6.126601367748264,13.8,4.066666666666666,RIAG/ALM04ZZZ,0.6473620121119412,0.0401813578903583,502.0,19.383333333333333,4.883333333333333,5.583333333333332,0.8166666666666664,524.34,48.0,41.63052238537088,1.2506768245178692,13.9,1.6069229842912522,2.857599808809121,524.34,4.066666666666666,13.8,28.98,15.08,spring,0.0,14.08
563170,567932,567932,567932,567932,2017,162,2017-06-11,30.77,23.0,14.48,31.24,7.396227786565947,13.3,4.333333333333333,RIAG/ALM04ZZZ,0.6473620121119412,0.0401813578903583,502.0,19.383333333333333,4.883333333333333,6.083333333333332,0.5499999999999998,551.96,48.0,41.656812990829664,1.4961406032848914,16.29,1.5454519499592112,3.0415925532441026,551.96,4.333333333333333,13.3,30.77,14.48,spring,0.0,13.48
563256,568018,568018,568018,568018,2017,163,2017-06-12,30.51,23.2,14.35,30.68,7.4038975421071935,12.966666666666669,4.9,RIAG/ALM04ZZZ,0.6473620121119412,0.0401813578903583,502.0,19.4,4.883333333333333,6.433333333333333,-0.0166666666666674,556.845,48.0,41.68016283276903,1.4696177395943335,16.160000000000004,1.5324085994618508,3.0020263390561843,556.845,4.9,12.966666666666669,30.51,14.35,spring,0.0,13.35
563417,568181,568181,568181,568181,2017,164,2017-06-13,32.03,23.97,15.34,30.41,7.330247815268755,13.166666666666664,4.033333333333333,RIAG/ALM04ZZZ,0.6473620121119412,0.0401813578903583,502.0,19.4,4.883333333333333,6.2333333333333325,0.8499999999999996,575.395,48.0,41.70057573394159,1.6187189945435625,16.69,1.6342197326422254,3.2529387271857884,575.395,4.033333333333333,13.166666666666664,32.03,15.34,spring,0.0,14.34
563456,568222,568222,568222,568222,2017,165,2017-06-14,33.86,25.49,16.27,29.44,6.9850566379956245,15.0,3.966666666666667,RIAG/ALM04ZZZ,0.6473620121119412,0.0401813578903583,502.0,19.416666666666668,4.883333333333333,4.416666666666668,0.916666666666666,611.64,48.0,41.71805539307311,1.8286925911031933,17.59,1.735216797008983,3.563909388112176,611.64,3.966666666666667,15.0,33.86,16.27,spring,0.0,15.27
563591,568357,568357,568357,568357,2017,166,2017-06-15,35.78,27.07,17.33,29.07,7.097879879918011,13.3,2.7333333333333334,RIAG/ALM04ZZZ,0.6473620121119412,0.0401813578903583,502.0,19.416666666666668,4.883333333333333,6.116666666666667,2.1499999999999995,649.765,48.0,41.732605375332106,2.0671738534943045,18.450000000000006,1.856968749840424,3.924142603334728,649.765,2.7333333333333334,13.3,35.78,17.33,spring,0.0,16.33
563684,568451,568451,568451,568451,2017,167,2017-06-16,33.81,26.45,19.63,28.88,7.7809972533375555,13.066666666666665,23.23333333333333,RIAG/ALM04ZZZ,0.6473620121119412,0.0401813578903583,502.0,19.416666666666668,4.883333333333333,6.350000000000001,-18.35,634.76,48.0,41.744229103815385,1.627072027743032,14.180000000000003,2.1471799059274352,3.7742519336704654,634.76,23.23333333333333,13.066666666666665,33.81,19.63,spring,0.0,18.63
563740,568509,568509,568509,568509,2017,168,2017-06-17,33.01,25.48,17.65,29.54,7.258587137674175,12.566666666666665,5.0,RIAG/ALM04ZZZ,0.6473620121119412,0.0401813578903583,502.0,19.433333333333334,4.883333333333333,6.866666666666667,-0.1166666666666671,611.445,48.0,41.7529298520242,1.6308209479738625,15.36,1.8951653375302648,3.5259862855041275,611.445,5.0,12.566666666666665,33.01,17.65,spring,0.0,16.65
563885,568655,568655,568655,568655,2017,169,2017-06-18,31.62,24.68,19.11,24.39,6.415988704109888,12.933333333333335,5.133333333333334,RIAG/ALM04ZZZ,0.6473620121119412,0.0401813578903583,502.0,19.433333333333334,4.883333333333333,6.5,-0.2500000000000009,592.275,48.0,41.75871073730747,1.3547619873280785,12.510000000000002,2.078307901964464,3.4330698892925424,592.275,5.133333333333334,12.933333333333335,31.62,19.11,spring,0.0,18.11
563945,568715,568715,568715,568715,2017,170,2017-06-19,30.7,23.91,18.11,27.87,6.499487335448135,13.9,4.933333333333334,RIAG/ALM04ZZZ,0.6473620121119412,0.0401813578903583,502.0,19.433333333333334,4.883333333333333,5.533333333333332,-0.0500000000000007,573.795,48.0,41.76157471525239,1.2960900522010472,12.59,1.9512784154442813,3.2473684676453285,573.795,4.933333333333334,13.9,30.7,18.11,spring,0.0,17.11
564015,568786,568786,568786,568786,2017,171,2017-06-20,31.1,24.26,16.93,29.26,6.803477712812833,14.633333333333333,4.633333333333333,RIAG/ALM04ZZZ,0.6473620121119412,0.0401813578903583,502.0,19.45,4.883333333333333,4.816666666666666,0.25,582.17,48.0,41.76152457500539,1.4135184998647758,14.170000000000002,1.8101727865288293,3.2236912863936054,582.17,4.633333333333333,14.633333333333333,31.1,16.93,spring,0.0,15.93
564129,568902,568902,568902,568902,2017,172,2017-06-21,32.61,25.17,15.4,29.55,7.000178918270893,16.033333333333335,3.733333333333333,RIAG/ALM04ZZZ,0.6473620121119412,0.0401813578903583,502.0,19.45,4.9,3.4166666666666643,1.166666666666667,604.08,48.0,41.75856293551035,1.6948789297594045,17.21,1.6405764392484408,3.335455369007845,604.08,3.733333333333333,16.033333333333335,32.61,15.4,summer,0.0,14.4
564250,569024,569024,569024,569024,2017,173,2017-06-22,33.2,25.95,17.32,29.8,6.962162024565961,14.433333333333335,2.033333333333333,RIAG/ALM04ZZZ,0.6473620121119412,0.0401813578903583,502.0,19.45,4.9,5.016666666666667,2.8666666666666667,622.725,48.0,41.75269224265445,1.6763282061296738,15.880000000000004,1.8557860563281496,3.5321142624578235,622.725,2.033333333333333,14.433333333333335,33.2,17.32,summer,0.0,16.32
564338,569113,569113,569113,569113,2017,174,2017-06-23,36.3,27.25,17.0,29.73,7.1229745281934,14.366666666666667,4.2,RIAG/ALM04ZZZ,0.6473620121119412,0.0401813578903583,502.0,19.45,4.9,5.083333333333332,0.7000000000000002,654.035,48.0,41.74391476731636,2.1703216294022694,19.3,1.8182866804855504,3.98860830988782,654.035,4.2,14.366666666666667,36.3,17.0,summer,0.0,16.0
564472,569248,569248,569248,569248,2017,175,2017-06-24,37.28,28.93,17.52,29.26,7.350035388177488,13.033333333333331,5.033333333333333,RIAG/ALM04ZZZ,0.6473620121119412,0.0401813578903583,502.0,19.45,4.9,6.416666666666666,-0.1333333333333328,694.375,48.0,41.73223260431472,2.307263989308308,19.76,1.8795657569525237,4.18682974626083,694.375,5.033333333333333,13.033333333333331,37.28,17.52,summer,0.0,16.52
564565,569343,569343,569343,569343,2017,176,2017-06-25,33.63,26.16,19.24,20.95,6.658272817313455,11.166666666666664,3.2666666666666666,RIAG/ALM04ZZZ,0.6473620121119412,0.0401813578903583,502.0,19.45,4.916666666666667,8.283333333333333,1.6500000000000004,627.95,48.0,41.71764767225999,1.6252391768687842,14.390000000000004,2.0953420436142025,3.720581220482986,627.95,3.2666666666666666,11.166666666666664,33.63,19.24,summer,0.0,18.24
