,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,year,day,date,tx,tm,tn,rad,et0,hourmin_tx,hourmin_tn,station,lat_in_rad,long_in_rad,alt_in_rad,hourmin_ocaso,hourmin_orto,hourmin_ocaso-hourmin_tx,hourmin_orto-hourmin_tn,energyt,n_val_temp,ra,vpd,deltat,ea,es,energyt_prev,hourmin_tn_prev,hourmin_tx_prev,tx_prev,tn_prev,season,preci,tdew
548585,553244,553244,553244,553244,2017,11,2017-01-11,20.66,11.59,4.752,9.48,1.5752101524245896,15.666666666666664,7.2,RIAG/CAD05ZZZ,0.6341265986176509,0.1070323163785522,22.0,17.383333333333333,7.666666666666668,1.7166666666666668,0.4666666666666668,278.2635,48.0,16.84714975073823,0.8472569162509831,15.908,0.7991742114603773,1.6464311277113604,278.2635,7.2,15.666666666666664,20.66,4.752,winter,0.0,3.752
548745,553404,553404,553404,553404,2017,12,2017-01-12,19.38,13.27,6.761,10.87,1.3729414343148043,15.266666666666667,23.966666666666665,RIAG/CAD05ZZZ,0.6341265986176509,0.1070323163785522,22.0,17.4,7.666666666666668,2.133333333333331,-16.299999999999994,318.415,48.0,16.944907875820164,0.6980336487058796,12.619000000000002,0.9197490419327432,1.6177826906386228,318.415,23.966666666666665,15.266666666666667,19.38,6.761,winter,0.0,5.761
548824,553483,553483,553483,553483,2017,13,2017-01-13,14.15,9.6,4.816,9.01,1.029364961273497,12.7,5.566666666666666,RIAG/CAD05ZZZ,0.6341265986176509,0.1070323163785522,22.0,17.416666666666668,7.666666666666668,4.716666666666669,2.1000000000000005,230.30900000000003,48.0,17.046815069700383,0.4349125747024147,9.334,0.8027887680061325,1.2377013427085473,230.30900000000003,5.566666666666666,12.7,14.15,4.816,winter,0.0,3.816
548922,553581,553581,553581,553581,2017,14,2017-01-14,15.7,8.08,1.4580000000000002,11.07,1.626297616610471,13.466666666666669,7.3,RIAG/CAD05ZZZ,0.6341265986176509,0.1070323163785522,22.0,17.433333333333334,7.666666666666668,3.966666666666667,0.3666666666666672,193.822,48.0,17.152839872248805,0.5997736677829965,14.242,0.6314616842137432,1.2312353519967396,193.822,7.3,13.466666666666669,15.7,1.4580000000000002,winter,0.0,0.4580000000000002
549043,553702,553702,553702,553702,2017,15,2017-01-15,16.03,8.99,3.008,11.55,1.7189472468133975,14.7,7.2,RIAG/CAD05ZZZ,0.6341265986176509,0.1070323163785522,22.0,17.45,7.666666666666668,2.75,0.4666666666666668,215.7775,48.0,17.26294918367392,0.5839397082853843,13.022000000000002,0.7060455338598002,1.2899852421451845,215.7775,7.2,14.7,16.03,3.008,winter,0.0,2.008
549057,553716,553716,553716,553716,2017,16,2017-01-16,17.91,9.16,2.937,11.55,1.6674630727480286,13.6,8.033333333333333,RIAG/CAD05ZZZ,0.6341265986176509,0.1070323163785522,22.0,17.466666666666665,7.65,3.866666666666666,-0.3833333333333329,219.908,48.0,17.377108245457105,0.7008952714675535,14.973,0.7024662806490584,1.4033615521166118,219.908,8.033333333333333,13.6,17.91,2.937,winter,0.0,1.9369999999999998
549238,553899,553899,553899,553899,2017,17,2017-01-17,14.89,8.16,2.532,11.43,1.1123158594267288,14.833333333333336,6.133333333333334,RIAG/CAD05ZZZ,0.6341265986176509,0.1070323163785522,22.0,17.483333333333334,7.65,2.6500000000000004,1.5166666666666666,195.7225,48.0,17.49528062234672,0.5307807914855605,12.358,0.6823541918373135,1.213134983322874,195.7225,6.133333333333334,14.833333333333336,14.89,2.532,winter,0.0,1.532
549291,553953,553953,553953,553953,2017,18,2017-01-18,9.19,5.841,1.857,9.76,1.5417662881263592,11.4,23.16666666666667,RIAG/CAD05ZZZ,0.6341265986176509,0.1070323163785522,22.0,17.5,7.65,6.1,-15.516666666666667,140.1915,48.0,17.617428185568738,0.2807034662574349,7.332999999999998,0.6499627742059284,0.9306662404633632,140.1915,23.16666666666667,11.4,9.19,1.857,winter,0.0,0.857
549345,554007,554007,554007,554007,2017,19,2017-01-19,9.12,4.742,0.513,8.1,0.9896044484450108,14.3,2.2666666666666666,RIAG/CAD05ZZZ,0.6341265986176509,0.1070323163785522,22.0,17.516666666666666,7.633333333333333,3.216666666666665,5.366666666666666,113.8125,48.0,17.74351109740695,0.3062043945617388,8.607000000000001,0.5894879337368814,0.8956923282986201,113.8125,2.2666666666666666,14.3,9.12,0.513,winter,0.0,-0.487
549504,554166,554166,554166,554166,2017,20,2017-01-20,11.06,5.349,0.648,10.84,0.9271991227399776,13.066666666666665,23.36666666666667,RIAG/CAD05ZZZ,0.6341265986176509,0.1070323163785522,22.0,17.533333333333335,7.633333333333333,4.466666666666669,-15.733333333333334,128.363,48.0,17.873487797301053,0.3837569564226379,10.412,0.5953288765038923,0.9790858329265304,128.363,23.36666666666667,13.066666666666665,11.06,0.648,winter,0.0,-0.352
549539,554201,554201,554201,554201,2017,21,2017-01-21,12.07,5.569,-0.026,11.27,0.9954328348291486,14.333333333333336,7.866666666666667,RIAG/CAD05ZZZ,0.6341265986176509,0.1070323163785522,22.0,17.55,7.633333333333333,3.216666666666667,-0.2333333333333343,133.6585,48.0,18.007314989605973,0.4426786705064619,12.095999999999998,0.5666693909237387,1.0093480614302006,133.6585,7.866666666666667,14.333333333333336,12.07,-0.026,winter,0.0,-1.026
549676,554338,554338,554338,554338,2017,22,2017-01-22,13.61,6.899,-0.6890000000000001,11.42,1.0627284439520155,14.833333333333336,7.366666666666666,RIAG/CAD05ZZZ,0.6341265986176509,0.1070323163785522,22.0,17.566666666666666,7.616666666666667,2.7333333333333325,0.2500000000000009,165.57,48.0,18.144947633149787,0.5300422743568453,14.299,0.5396754420978848,1.06971771645473,165.57,7.366666666666666,14.833333333333336,13.61,-0.6890000000000001,winter,0.0,-1.689
549793,554455,554455,554455,554455,2017,23,2017-01-23,13.48,5.6229999999999976,-0.757,11.67,0.9043691897227522,13.966666666666669,6.433333333333334,RIAG/CAD05ZZZ,0.6341265986176509,0.1070323163785522,22.0,17.583333333333332,7.616666666666667,3.616666666666666,1.1833333333333336,134.958,48.0,18.28633893272159,0.5247326656800615,14.237,0.5369722560838674,1.0617049217639292,134.958,6.433333333333334,13.966666666666669,13.48,-0.757,winter,0.2,-1.7570000000000001
549878,554541,554541,554541,554541,2017,24,2017-01-24,13.81,5.773,-0.419,11.89,0.9701305445090592,14.733333333333333,7.0,RIAG/CAD05ZZZ,0.6341265986176509,0.1070323163785522,22.0,17.6,7.6,2.8666666666666685,0.5999999999999996,138.5515,48.0,18.431440332613413,0.535184199467411,14.229,0.5505279094628791,1.08571210893029,138.5515,7.0,14.733333333333333,13.81,-0.419,winter,0.0,-1.419
549940,554603,554603,554603,554603,2017,25,2017-01-25,15.09,7.66,-1.027,11.91,1.0020983905575405,15.0,7.033333333333332,RIAG/CAD05ZZZ,0.6341265986176509,0.1070323163785522,22.0,17.616666666666667,7.6,2.6166666666666667,0.5666666666666664,183.7335,48.0,18.58020151233337,0.6145832993972564,16.117,0.5263568932494238,1.1409401926466802,183.7335,7.033333333333332,15.0,15.09,-1.027,winter,0.2,-2.027
