,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,year,day,date,tx,tm,tn,rad,et0,hourmin_tx,hourmin_tn,station,lat_in_rad,long_in_rad,alt_in_rad,hourmin_ocaso,hourmin_orto,hourmin_ocaso-hourmin_tx,hourmin_orto-hourmin_tn,energyt,n_val_temp,ra,vpd,deltat,ea,es,energyt_prev,hourmin_tn_prev,hourmin_tx_prev,tx_prev,tn_prev,season,preci,tdew
548638,553297,553297,553297,553297,2017,11,2017-01-11,19.62,9.49,2.246,10.45,1.096278248514775,15.0,4.933333333333334,RIAG/HUE06ZZZ,0.66249304709937,0.1212131165510062,293.0,17.366666666666667,7.8,2.3666666666666667,2.8666666666666663,227.73,48.0,15.847301464561983,0.8325410183121763,17.374000000000002,0.6684597319066018,1.501000750218778,227.73,4.933333333333334,15.0,19.62,2.246,winter,0.0,1.246
548722,553381,553381,553381,553381,2017,12,2017-01-12,17.88,9.39,2.515,11.05,0.9457028016590456,14.3,7.566666666666666,RIAG/HUE06ZZZ,0.66249304709937,0.1212131165510062,293.0,17.383333333333333,7.8,3.083333333333332,0.2333333333333334,225.49,48.0,15.946006580383616,0.7087504819070719,15.364999999999998,0.6815212215098007,1.3902717034168726,225.49,7.566666666666666,14.3,17.88,2.515,winter,0.0,1.5150000000000001
548776,553435,553435,553435,553435,2017,13,2017-01-13,13.2,8.75,2.576,11.16,1.0052396737028657,14.0,23.9,RIAG/HUE06ZZZ,0.66249304709937,0.1212131165510062,293.0,17.4,7.8,3.3999999999999986,-16.099999999999998,209.9045,48.0,16.048930342752563,0.4418572311098049,10.624,0.6845142930054984,1.1263715241153034,209.9045,23.9,14.0,13.2,2.576,winter,0.0,1.576
548868,553527,553527,553527,553527,2017,14,2017-01-14,12.2,4.767,-2.636,11.59,1.056057253714421,12.966666666666669,6.533333333333332,RIAG/HUE06ZZZ,0.66249304709937,0.1212131165510062,293.0,17.416666666666668,7.783333333333332,4.450000000000001,1.25,114.3875,48.0,16.156043915267347,0.495268056476459,14.836,0.4668623528251138,0.9621304093015728,114.3875,6.533333333333332,12.966666666666669,12.2,-2.636,winter,0.0,-3.636
548996,553655,553655,553655,553655,2017,15,2017-01-15,13.87,4.141,-3.911,11.83,1.0294155705240788,14.866666666666667,7.633333333333333,RIAG/HUE06ZZZ,0.66249304709937,0.1212131165510062,293.0,17.433333333333334,7.783333333333332,2.5666666666666664,0.1500000000000003,99.3705,48.0,16.267316875008333,0.5972091262080645,17.781,0.4240317633801149,1.0212408895881795,99.3705,7.633333333333333,14.866666666666667,13.87,-3.911,winter,0.0,-4.911
549124,553784,553784,553784,553784,2017,16,2017-01-16,16.0,4.729,-3.1060000000000003,11.84,1.014502974054166,15.0,4.933333333333334,RIAG/HUE06ZZZ,0.66249304709937,0.1212131165510062,293.0,17.45,7.783333333333332,2.45,2.85,113.4945,48.0,16.382717186988142,0.7013786483456395,19.106,0.4506474535949431,1.1520261019405826,113.4945,4.933333333333334,15.0,16.0,-3.1060000000000003,winter,0.0,-4.106
549173,553833,553833,553833,553833,2017,17,2017-01-17,15.94,5.448,-2.7030000000000003,11.69,0.9794385413344808,14.666666666666664,5.6,RIAG/HUE06ZZZ,0.66249304709937,0.1212131165510062,293.0,17.466666666666665,7.7666666666666675,2.799999999999999,2.166666666666667,130.7345,48.0,16.502211179592305,0.6914400537072881,18.643,0.4645197278065477,1.1559597815138358,130.7345,5.6,14.666666666666664,15.94,-2.7030000000000003,winter,0.0,-3.7030000000000003
549270,553931,553931,553931,553931,2017,18,2017-01-18,8.28,2.466,-4.783,12.36,1.250246105315077,2.3666666666666667,7.933333333333334,RIAG/HUE06ZZZ,0.66249304709937,0.1212131165510062,293.0,17.483333333333334,7.7666666666666675,15.116666666666667,-0.1666666666666669,59.192,48.0,16.625763521184876,0.3640017654230808,13.063,0.3967819769926373,0.7607837424157181,59.192,7.933333333333334,2.3666666666666667,8.28,-4.783,winter,0.0,-5.783
549391,554053,554053,554053,554053,2017,19,2017-01-19,9.33,3.49,-5.113,9.12,1.0733922480441205,14.533333333333331,5.866666666666667,RIAG/HUE06ZZZ,0.66249304709937,0.1212131165510062,293.0,17.5,7.7666666666666675,2.966666666666667,1.9,83.7525,48.0,16.75333719804872,0.4088594152807578,14.443,0.3868819928389717,0.7957414081197296,83.7525,5.866666666666667,14.533333333333331,9.33,-5.113,winter,0.0,-6.113
549437,554099,554099,554099,554099,2017,20,2017-01-20,7.73,2.153,-3.575,5.044,0.6855830583212225,10.9,3.3,RIAG/HUE06ZZZ,0.66249304709937,0.1212131165510062,293.0,17.516666666666666,7.75,6.616666666666665,4.45,51.674,48.0,16.884893493825892,0.3261359042544751,11.305,0.4349665318884503,0.7611024361429254,51.674,3.3,10.9,7.73,-3.575,winter,0.0,-4.575
