,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,year,day,date,tx,tm,tn,rad,et0,hourmin_tx,hourmin_tn,station,lat_in_rad,long_in_rad,alt_in_rad,hourmin_ocaso,hourmin_orto,hourmin_ocaso-hourmin_tx,hourmin_orto-hourmin_tn,energyt,n_val_temp,ra,vpd,deltat,ea,es,energyt_prev,hourmin_tn_prev,hourmin_tx_prev,tx_prev,tn_prev,season,preci,tdew
549767,554429,554429,554429,554429,2017,23,2017-01-23,16.22,10.37,2.957,12.57,1.7033931107092255,15.4,7.9,RIAG/MAG01ZZZ,0.6415200072545713,0.0791943148092427,55.0,17.466666666666665,7.5166666666666675,2.0666666666666647,-0.3833333333333337,248.9725,48.0,18.03070470110984,0.5962532499722171,13.262999999999998,0.7034728959641363,1.2997261459363534,248.9725,7.9,15.4,16.22,2.957,winter,0.0,1.9569999999999999
549834,554496,554496,554496,554496,2017,24,2017-01-24,17.29,10.5,3.225,12.92,1.8969971880704253,14.9,7.033333333333332,RIAG/MAG01ZZZ,0.6415200072545713,0.0791943148092427,55.0,17.483333333333334,7.5166666666666675,2.583333333333334,0.4833333333333334,252.041,48.0,18.176346965368733,0.6547055116743217,14.065,0.7170849923565592,1.3717905040308809,252.041,7.033333333333332,14.9,17.29,3.225,winter,0.0,2.225
549986,554649,554649,554649,554649,2017,25,2017-01-25,18.15,11.12,4.021,13.34,1.9983312070393409,13.433333333333335,7.966666666666668,RIAG/MAG01ZZZ,0.6415200072545713,0.0791943148092427,55.0,17.5,7.5,4.066666666666666,-0.4666666666666668,266.9105,48.0,18.32567636397229,0.6901036314786999,14.128999999999998,0.7588964455911834,1.4490000770698834,266.9105,7.966666666666668,13.433333333333335,18.15,4.021,winter,0.0,3.021
550067,554731,554731,554731,554731,2017,26,2017-01-26,16.35,10.39,5.4179999999999975,8.23,1.4768760425445455,12.333333333333336,7.7666666666666675,RIAG/MAG01ZZZ,0.6415200072545713,0.0791943148092427,55.0,17.516666666666666,7.5,5.183333333333332,-0.2666666666666666,249.3955,48.0,18.47864151899136,0.5412141498919544,10.932000000000002,0.8375005706872006,1.378714720579155,249.3955,7.7666666666666675,12.333333333333336,16.35,5.4179999999999975,winter,6.2,4.4179999999999975
550191,554856,554856,554856,554856,2017,27,2017-01-27,15.82,12.0,8.49,9.39,1.5570061376540032,13.666666666666664,6.533333333333332,RIAG/MAG01ZZZ,0.6415200072545713,0.0791943148092427,55.0,17.533333333333335,7.483333333333332,3.866666666666669,0.9500000000000002,288.005,48.0,18.63518927928336,0.4172222633769076,7.33,1.036071128681263,1.4532933920581703,288.005,6.533333333333332,13.666666666666664,15.82,8.49,winter,1.8,7.49
550275,554940,554940,554940,554940,2017,28,2017-01-28,16.42,12.07,7.56,13.39,2.002808930330932,14.466666666666669,6.8,RIAG/MAG01ZZZ,0.6415200072545713,0.0791943148092427,55.0,17.55,7.466666666666668,3.083333333333334,0.666666666666667,289.695,48.0,18.79526472174105,0.4823533743370375,8.860000000000003,0.9719888462586144,1.4543422205956518,289.695,6.8,14.466666666666669,16.42,7.56,winter,0.0,6.56
550382,555047,555047,555047,555047,2017,29,2017-01-29,17.49,11.19,5.752000000000002,11.72,1.3894970925421817,14.1,6.866666666666667,RIAG/MAG01ZZZ,0.6415200072545713,0.0791943148092427,55.0,17.566666666666666,7.466666666666668,3.466666666666667,0.5999999999999996,268.6025,48.0,18.958811155125662,0.6016252307963286,11.737999999999996,0.8573246944996478,1.4589499252959766,268.6025,6.866666666666667,14.1,17.49,5.752000000000002,winter,0.0,4.752000000000002
550466,555131,555131,555131,555131,2017,30,2017-01-30,18.08,10.54,4.69,13.25,1.3380528488894856,14.433333333333335,6.6,RIAG/MAG01ZZZ,0.6415200072545713,0.0791943148092427,55.0,17.583333333333332,7.45,3.1499999999999986,0.8500000000000005,252.998,48.0,19.125770126562493,0.6683176876537731,13.389999999999995,0.7956863114632777,1.4640039991170508,252.998,6.6,14.433333333333335,18.08,4.69,winter,0.0,3.6900000000000004
550508,555173,555173,555173,555173,2017,31,2017-01-31,17.42,10.05,4.021,11.43,1.2838415657878992,12.833333333333336,7.633333333333333,RIAG/MAG01ZZZ,0.6415200072545713,0.0791943148092427,55.0,17.6,7.433333333333334,4.766666666666668,-0.1999999999999993,241.1535,48.0,19.29608143076713,0.6432903119993857,13.399,0.7588964455911834,1.4021867575905689,241.1535,7.633333333333333,12.833333333333336,17.42,4.021,winter,0.0,3.021
550599,555264,555264,555264,555264,2017,32,2017-02-01,20.09,11.91,4.823,12.38,1.3620956236830892,13.7,5.533333333333332,RIAG/MAG01ZZZ,0.6415200072545713,0.0791943148092427,55.0,17.616666666666667,7.433333333333334,3.916666666666668,1.9000000000000004,285.7775,48.0,19.469683122061436,0.8032809911865408,15.267,0.803184983893244,1.606465975079785,285.7775,5.533333333333332,13.7,20.09,4.823,winter,0.0,3.8230000000000004
550718,555383,555383,555383,555383,2017,33,2017-02-02,17.09,12.03,7.22,4.73,0.9145299122576864,13.566666666666665,2.6,RIAG/MAG01ZZZ,0.6415200072545713,0.0791943148092427,55.0,17.633333333333333,7.416666666666668,4.066666666666666,4.816666666666666,288.655,48.0,19.6465115292284,0.5335034551655211,9.87,0.9494480119851476,1.4829514671506687,288.655,2.6,13.566666666666665,17.09,7.22,winter,1.0,6.22
550884,555549,555549,555549,555549,2017,34,2017-02-03,20.88,13.46,7.09,10.77,1.7790616762224252,13.266666666666667,7.4,RIAG/MAG01ZZZ,0.6415200072545713,0.0791943148092427,55.0,17.65,7.4,4.383333333333331,0.0,323.12,48.0,19.826501273245917,0.7974477986056496,13.79,0.9409519661612122,1.738399764766862,323.12,7.4,13.266666666666667,20.88,7.09,winter,0.0,6.09
550931,555596,555596,555596,555596,2017,35,2017-02-04,20.09,15.05,9.36,9.51,1.6757654824943091,15.966666666666669,6.1,RIAG/MAG01ZZZ,0.6415200072545713,0.0791943148092427,55.0,17.666666666666668,7.383333333333334,1.7000000000000008,1.283333333333334,361.13,48.0,20.00958528792902,0.664453698692206,10.73,1.0993573320771413,1.7638110307693473,361.13,6.1,15.966666666666669,20.09,9.36,winter,0.0,8.36
551044,555709,555709,555709,555709,2017,36,2017-02-05,18.82,15.72,12.62,14.67,2.678428461667102,15.2,6.533333333333332,RIAG/MAG01ZZZ,0.6415200072545713,0.0791943148092427,55.0,17.683333333333334,7.366666666666666,2.4833333333333343,0.833333333333333,377.21,48.0,20.19569484350135,0.4490871102142653,6.200000000000001,1.36780415215006,1.8168912623643247,377.21,6.533333333333332,15.2,18.82,12.62,winter,1.0,11.62
551162,555828,555828,555828,555828,2017,37,2017-02-06,20.61,15.38,10.69,14.56,3.268468847995246,15.466666666666669,7.233333333333332,RIAG/MAG01ZZZ,0.6415200072545713,0.0791943148092427,55.0,17.7,7.35,2.2333333333333325,0.1166666666666662,369.23,48.0,20.38475957310608,0.6542921217843196,9.92,1.2026856645346689,1.8569777863189885,369.23,7.233333333333332,15.466666666666669,20.61,10.69,winter,0.0,9.69
551219,555885,555885,555885,555885,2017,38,2017-02-07,21.68,16.62,10.75,13.02,2.91919236862096,14.733333333333333,7.233333333333332,RIAG/MAG01ZZZ,0.6415200072545713,0.0791943148092427,55.0,17.716666666666665,7.35,2.9833333333333325,0.1166666666666662,398.77,48.0,20.57670750225769,0.7343870338182591,10.93,1.2075419540852388,1.941928987903497,398.77,7.233333333333332,14.733333333333333,21.68,10.75,winter,0.0,9.75
551302,555968,555968,555968,555968,2017,39,2017-02-08,20.14,14.91,10.62,14.69,3.766816020351913,14.966666666666669,7.7,RIAG/MAG01ZZZ,0.6415200072545713,0.0791943148092427,55.0,17.75,7.333333333333332,2.783333333333333,-0.3666666666666672,357.785,48.0,20.77146508122593,0.6222304853138718,9.52,1.1970417089624772,1.8192721942763488,357.785,7.7,14.966666666666669,20.14,10.62,winter,0.0,9.62
551437,556103,556103,556103,556103,2017,40,2017-02-09,16.35,11.24,3.425,13.59,1.880368135359776,12.133333333333333,6.833333333333332,RIAG/MAG01ZZZ,0.6415200072545713,0.0791943148092427,55.0,17.766666666666666,7.316666666666666,5.633333333333333,0.4833333333333334,269.8285,48.0,20.968957220334087,0.5927383931173166,12.925,0.7273943082747144,1.320132701392031,269.8285,6.833333333333332,12.133333333333333,16.35,3.425,winter,0.0,2.425
551474,556140,556140,556140,556140,2017,41,2017-02-10,10.95,9.42,7.69,2.341,0.6184888478165412,14.0,6.466666666666668,RIAG/MAG01ZZZ,0.6415200072545713,0.0791943148092427,55.0,17.783333333333335,7.3,3.783333333333335,0.833333333333333,226.145,48.0,21.16910732814472,0.1986118430191408,3.259999999999999,0.9807311907720612,1.179343033791202,226.145,6.466666666666668,14.0,10.95,7.69,winter,25.2,6.69
551615,556281,556281,556281,556281,2017,42,2017-02-11,15.15,11.91,8.95,6.825,1.17511192433109,13.166666666666664,5.233333333333333,RIAG/MAG01ZZZ,0.6415200072545713,0.0791943148092427,55.0,17.8,7.283333333333332,4.633333333333335,2.05,285.745,48.0,21.371837352496527,0.3639154696515088,6.200000000000001,1.0691211163174246,1.4330365859689334,285.745,5.233333333333333,13.166666666666664,15.15,8.95,winter,4.6,7.949999999999999
551691,556358,556358,556358,556358,2017,43,2017-02-12,16.75,13.75,11.35,6.529,1.4848371336391812,12.3,1.7333333333333334,RIAG/MAG01ZZZ,0.6415200072545713,0.0791943148092427,55.0,17.816666666666666,7.2666666666666675,5.516666666666668,5.533333333333332,329.895,48.0,21.57706782434737,0.3683438213548393,5.4,1.2570615101536242,1.6254053315084636,329.895,1.7333333333333334,12.3,16.75,11.35,winter,16.4,10.35
551761,556428,556428,556428,556428,2017,44,2017-02-13,18.22,13.64,9.09,11.56,1.7459855816943362,14.2,23.16666666666667,RIAG/MAG01ZZZ,0.6415200072545713,0.0791943148092427,55.0,17.833333333333332,7.25,3.633333333333333,-15.916666666666668,327.37,48.0,21.7847179043699,0.5445241136814629,9.13,1.0793623189564312,1.623886432637894,327.37,23.16666666666667,14.2,18.22,9.09,winter,4.0,8.09
551891,556558,556558,556558,556558,2017,45,2017-02-14,18.68,11.77,5.886,16.05,1.85257710493207,13.966666666666669,7.1,RIAG/MAG01ZZZ,0.6415200072545713,0.0791943148092427,55.0,17.85,7.233333333333332,3.883333333333335,0.1333333333333337,282.482,48.0,21.99470543223764,0.6754368361697446,12.794,0.8653936677471089,1.5408305039168535,282.482,7.1,13.966666666666669,18.68,5.886,winter,0.0,4.886
551972,556640,556640,556640,556640,2017,46,2017-02-15,18.36,12.91,7.16,15.23,2.1068400997376417,11.5,7.7,RIAG/MAG01ZZZ,0.6415200072545713,0.0791943148092427,55.0,17.866666666666667,7.216666666666668,6.366666666666667,-0.4833333333333334,309.79,48.0,22.206946978531292,0.6165281256169688,11.2,0.9455183972725444,1.562046522889513,309.79,7.7,11.5,18.36,7.16,winter,0.0,6.16
552110,556779,556779,556779,556779,2017,47,2017-02-16,16.89,13.11,8.83,11.65,1.6483736177719397,12.2,6.5,RIAG/MAG01ZZZ,0.6415200072545713,0.0791943148092427,55.0,17.883333333333333,7.183333333333334,5.683333333333334,0.6833333333333336,314.58,48.0,22.42135789918732,0.4691912826329232,8.06,1.060411126582617,1.5296024092155402,314.58,6.5,12.2,16.89,8.83,winter,0.0,7.83
552158,556827,556827,556827,556827,2017,48,2017-02-17,16.75,14.08,10.42,10.79,1.8499524244554777,14.866666666666667,21.033333333333328,RIAG/MAG01ZZZ,0.6415200072545713,0.0791943148092427,55.0,17.9,7.166666666666668,3.0333333333333314,-13.866666666666667,338.03,48.0,22.637852392402767,0.4040535139312445,6.33,1.1810442703473178,1.5850977842785623,338.03,21.033333333333328,14.866666666666667,16.75,10.42,winter,0.0,9.42
552285,556954,556954,556954,556954,2017,49,2017-02-18,18.74,12.9,7.09,15.26,1.7876584083379672,13.933333333333335,7.733333333333332,RIAG/MAG01ZZZ,0.6415200072545713,0.0791943148092427,55.0,17.916666666666668,7.15,3.9833333333333343,-0.583333333333333,309.69,48.0,22.856343557903752,0.6440825325763715,11.65,0.9409519661612122,1.5850344987375835,309.69,7.733333333333332,13.933333333333335,18.74,7.09,winter,0.0,6.09
552393,557062,557062,557062,557062,2017,50,2017-02-19,15.49,13.07,10.15,4.619,1.2772102885362489,12.2,5.333333333333333,RIAG/MAG01ZZZ,0.6415200072545713,0.0791943148092427,55.0,17.933333333333334,7.133333333333334,5.7333333333333325,1.8000000000000007,313.66,48.0,23.07674345847712,0.340380931681852,5.34,1.159746153150106,1.500127084831958,313.66,5.333333333333333,12.2,15.49,10.15,winter,55.0,9.15
552489,557158,557158,557158,557158,2017,51,2017-02-20,17.29,13.3,10.82,9.43,1.4843063956258382,14.4,5.1,RIAG/MAG01ZZZ,0.6415200072545713,0.0791943148092427,55.0,17.95,7.116666666666666,3.549999999999999,2.0166666666666666,319.175,48.0,23.298963183659183,0.42212988948088,6.469999999999999,1.2132294139056474,1.6353593033865277,319.175,5.1,14.4,17.29,10.82,winter,0.0,9.82
552580,557249,557249,557249,557249,2017,52,2017-02-21,17.35,13.22,9.22,13.13,1.6759787160500477,12.4,7.433333333333334,RIAG/MAG01ZZZ,0.6415200072545713,0.0791943148092427,55.0,17.966666666666665,7.1,5.566666666666665,-0.3333333333333339,317.245,48.0,23.52291291546809,0.4842325471131319,8.13,1.0889492267140577,1.5731817738271896,317.245,7.433333333333334,12.4,17.35,9.22,winter,0.0,8.22
552722,557391,557391,557391,557391,2017,53,2017-02-22,19.94,14.88,9.49,12.61,1.9361683564406107,15.6,7.333333333333332,RIAG/MAG01ZZZ,0.6415200072545713,0.0791943148092427,55.0,17.983333333333334,7.066666666666666,2.383333333333334,-0.2666666666666666,357.09,48.0,23.74850199606116,0.6490159247463863,10.45,1.1091002945262445,1.7581162192726305,357.09,7.333333333333332,15.6,19.94,9.49,winter,0.0,8.49
552786,557455,557455,557455,557455,2017,54,2017-02-23,15.88,13.16,9.56,2.935,0.7968534258369541,12.7,23.83333333333333,RIAG/MAG01ZZZ,0.6415200072545713,0.0791943148092427,55.0,18.0,7.05,5.300000000000002,-16.78333333333333,315.955,48.0,23.97563899719268,0.3839316756441595,6.32,1.1143779142625847,1.4983095899067442,315.955,23.83333333333333,12.7,15.88,9.56,winter,15.8,8.56
552857,557526,557526,557526,557526,2017,55,2017-02-24,20.34,15.41,9.69,14.55,2.1530772718061884,14.933333333333335,3.5666666666666664,RIAG/MAG01ZZZ,0.6415200072545713,0.0791943148092427,55.0,18.016666666666666,7.033333333333332,3.083333333333332,3.466666666666667,369.835,48.0,24.204231791342263,0.6710800718709691,10.65,1.1242378675033513,1.7953179393743204,369.835,3.5666666666666664,14.933333333333335,20.34,9.69,winter,0.0,8.69
553019,557688,557688,557688,557688,2017,56,2017-02-25,20.54,15.53,10.22,14.16,2.2375766038171307,12.566666666666665,6.866666666666667,RIAG/MAG01ZZZ,0.6415200072545713,0.0791943148092427,55.0,18.033333333333328,7.016666666666668,5.466666666666669,0.1499999999999994,372.755,48.0,24.434187624379405,0.6666545165295963,10.32,1.1652351856616745,1.8318897021912708,372.755,6.866666666666667,12.566666666666665,20.54,10.22,winter,0.0,9.22
553083,557752,557752,557752,557752,2017,57,2017-02-26,18.89,13.14,8.63,12.46,1.6854227543811136,14.6,6.966666666666668,RIAG/MAG01ZZZ,0.6415200072545713,0.0791943148092427,55.0,18.05,6.9833333333333325,3.450000000000001,0.0166666666666666,315.255,48.0,24.665413189624854,0.6049849626894981,10.26,1.046033245807278,1.651018208496776,315.255,6.966666666666668,14.6,18.89,8.63,winter,0.0,7.630000000000001
553135,557804,557804,557804,557804,2017,58,2017-02-27,18.96,13.85,7.69,16.04,2.5177316660800733,15.033333333333331,4.6,RIAG/MAG01ZZZ,0.6415200072545713,0.0791943148092427,55.0,18.066666666666663,6.966666666666668,3.033333333333333,2.3666666666666667,332.49,48.0,24.89781470316619,0.6403909334981637,11.27,0.9807311907720612,1.6211221242702252,332.49,4.6,15.033333333333331,18.96,7.69,winter,0.2,6.69
553243,557912,557912,557912,557912,2017,59,2017-02-28,18.29,14.59,10.83,17.68,2.85854103716138,12.733333333333333,6.9,RIAG/MAG01ZZZ,0.6415200072545713,0.0791943148092427,55.0,18.08333333333333,6.95,5.35,0.0499999999999998,350.055,48.0,25.13129798028022,0.4858960608292366,7.459999999999999,1.21404382816251,1.6999398889917468,350.055,6.9,12.733333333333333,18.29,10.83,winter,0.0,9.83
553393,558062,558062,558062,558062,2017,60,2017-03-01,19.54,13.93,7.42,17.58,2.456460756738348,12.2,7.2666666666666675,RIAG/MAG01ZZZ,0.6415200072545713,0.0791943148092427,55.0,18.1,6.916666666666668,5.900000000000002,-0.3499999999999996,334.395,48.0,25.36576851281277,0.6891704537570833,12.12,0.9626508627682252,1.6518213165253084,334.395,7.2666666666666675,12.2,19.54,7.42,winter,0.0,6.42
553506,558175,558175,558175,558175,2017,61,2017-03-02,19.54,12.78,6.622000000000001,17.8,2.191269986029296,14.3,6.333333333333332,RIAG/MAG01ZZZ,0.6415200072545713,0.0791943148092427,55.0,18.116666666666667,6.9,3.8166666666666655,0.5666666666666673,306.841,48.0,25.60113154736261,0.7134171488932396,12.918,0.9109182671327516,1.6243354160259913,306.841,6.333333333333332,14.3,19.54,6.622000000000001,winter,0.0,5.622000000000001
553566,558235,558235,558235,558235,2017,62,2017-03-03,16.22,11.22,7.63,6.134,1.6028214062999735,14.233333333333333,3.2333333333333334,RIAG/MAG01ZZZ,0.6415200072545713,0.0791943148092427,55.0,18.133333333333333,6.883333333333333,3.9,3.65,269.33,48.0,25.83729216411455,0.4683266170275226,8.59,0.9766876926695628,1.445014309697085,269.33,3.2333333333333334,14.233333333333333,16.22,7.63,winter,1.0,6.63
